"SOURCE","TARGET","term","TYPE"
95,101,1985,"majority"
102,101,1985,"majority"
104,101,1985,"majority"
99,101,1985,"majority"
92,101,1985,"majority"
95,101,1985,"majority"
100,101,1985,"majority"
102,101,1985,"majority"
95,103,1985,"majority"
99,103,1985,"majority"
101,103,1985,"majority"
102,103,1985,"majority"
104,103,1985,"majority"
98,104,1985,"majority"
95,104,1985,"majority"
99,104,1985,"majority"
101,104,1985,"majority"
102,104,1985,"majority"
103,104,1985,"majority"
95,99,1985,"majority"
101,99,1985,"majority"
102,99,1985,"majority"
104,99,1985,"majority"
95,99,1985,"majority"
101,99,1985,"majority"
102,99,1985,"majority"
92,99,1985,"majority"
101,99,1985,"majority"
102,99,1985,"majority"
104,99,1985,"majority"
92,99,1985,"majority"
101,99,1985,"majority"
102,99,1985,"majority"
104,99,1985,"majority"
92,99,1985,"majority"
101,99,1985,"majority"
102,99,1985,"majority"
104,99,1985,"majority"
99,95,1985,"majority"
101,95,1985,"majority"
102,95,1985,"majority"
104,95,1985,"majority"
99,103,1985,"majority"
101,103,1985,"majority"
102,103,1985,"majority"
104,103,1985,"majority"
95,104,1985,"majority"
99,104,1985,"majority"
100,104,1985,"majority"
101,104,1985,"majority"
102,104,1985,"majority"
103,104,1985,"majority"
95,104,1985,"majority"
99,104,1985,"majority"
100,104,1985,"majority"
101,104,1985,"majority"
102,104,1985,"majority"
103,104,1985,"majority"
95,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
103,104,1986,"majority"
105,104,1986,"majority"
98,105,1986,"majority"
92,105,1986,"majority"
95,105,1986,"majority"
100,105,1986,"majority"
101,105,1986,"majority"
102,105,1986,"majority"
103,105,1986,"majority"
104,105,1986,"majority"
98,105,1986,"majority"
92,105,1986,"majority"
95,105,1986,"majority"
100,105,1986,"majority"
101,105,1986,"majority"
102,105,1986,"majority"
103,105,1986,"majority"
104,105,1986,"majority"
98,105,1986,"majority"
92,105,1986,"majority"
95,105,1986,"majority"
100,105,1986,"majority"
101,105,1986,"majority"
102,105,1986,"majority"
103,105,1986,"majority"
104,105,1986,"majority"
92,101,1986,"majority"
95,101,1986,"majority"
100,101,1986,"majority"
102,101,1986,"majority"
104,101,1986,"majority"
105,101,1986,"majority"
92,102,1986,"majority"
95,102,1986,"majority"
100,102,1986,"majority"
101,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
98,92,1986,"majority"
101,92,1986,"majority"
102,92,1986,"majority"
104,92,1986,"majority"
105,92,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
95,100,1986,"majority"
101,100,1986,"majority"
102,100,1986,"majority"
103,100,1986,"majority"
104,100,1986,"majority"
105,100,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
95,100,1986,"majority"
101,100,1986,"majority"
102,100,1986,"majority"
103,100,1986,"majority"
104,100,1986,"majority"
105,100,1986,"majority"
95,102,1986,"majority"
101,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
100,95,1986,"majority"
101,95,1986,"majority"
102,95,1986,"majority"
103,95,1986,"majority"
104,95,1986,"majority"
105,95,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
98,92,1986,"majority"
101,92,1986,"majority"
105,92,1986,"majority"
92,98,1986,"majority"
100,98,1986,"majority"
104,98,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
102,98,1986,"majority"
103,98,1986,"majority"
104,98,1986,"majority"
105,98,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
103,100,1986,"majority"
105,100,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
103,100,1986,"majority"
105,100,1986,"majority"
98,101,1986,"majority"
92,101,1986,"majority"
95,101,1986,"majority"
100,101,1986,"majority"
103,101,1986,"majority"
105,101,1986,"majority"
98,102,1986,"majority"
92,102,1986,"majority"
100,102,1986,"majority"
101,102,1986,"majority"
104,102,1986,"majority"
95,102,1986,"majority"
103,102,1986,"majority"
105,102,1986,"majority"
98,95,1986,"majority"
92,95,1986,"majority"
100,95,1986,"majority"
101,95,1986,"majority"
98,95,1986,"majority"
92,95,1986,"majority"
100,95,1986,"majority"
101,95,1986,"majority"
98,95,1986,"majority"
92,95,1986,"majority"
100,95,1986,"majority"
103,95,1986,"majority"
98,102,1986,"majority"
92,102,1986,"majority"
95,102,1986,"majority"
100,102,1986,"majority"
101,102,1986,"majority"
103,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
98,103,1986,"majority"
92,103,1986,"majority"
95,103,1986,"majority"
100,103,1986,"majority"
101,103,1986,"majority"
102,103,1986,"majority"
104,103,1986,"majority"
105,103,1986,"majority"
98,103,1986,"majority"
92,103,1986,"majority"
95,103,1986,"majority"
100,103,1986,"majority"
101,103,1986,"majority"
102,103,1986,"majority"
104,103,1986,"majority"
105,103,1986,"majority"
98,95,1986,"majority"
92,95,1986,"majority"
100,95,1986,"majority"
103,95,1986,"majority"
105,95,1986,"majority"
95,101,1986,"majority"
102,101,1986,"majority"
104,101,1986,"majority"
105,101,1986,"majority"
98,104,1986,"majority"
92,104,1986,"majority"
95,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
103,104,1986,"majority"
105,104,1986,"majority"
95,102,1986,"majority"
100,102,1986,"majority"
101,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
95,102,1986,"majority"
101,102,1986,"majority"
105,102,1986,"majority"
95,101,1986,"majority"
100,101,1986,"majority"
102,101,1986,"majority"
103,101,1986,"majority"
104,101,1986,"majority"
105,101,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
102,98,1986,"majority"
103,98,1986,"majority"
104,98,1986,"majority"
105,98,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
102,98,1986,"majority"
104,98,1986,"majority"
105,98,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
101,100,1986,"majority"
103,100,1986,"majority"
104,100,1986,"majority"
102,101,1986,"majority"
95,101,1986,"majority"
104,101,1986,"majority"
95,103,1986,"majority"
101,103,1986,"majority"
102,103,1986,"majority"
104,103,1986,"majority"
105,103,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
105,104,1986,"majority"
98,104,1986,"majority"
92,104,1986,"majority"
100,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
103,104,1986,"majority"
105,104,1986,"majority"
98,92,1986,"majority"
95,92,1986,"majority"
100,92,1986,"majority"
104,92,1986,"majority"
105,92,1986,"majority"
98,92,1986,"majority"
100,92,1986,"majority"
98,95,1986,"majority"
92,95,1986,"majority"
100,95,1986,"majority"
101,95,1986,"majority"
102,95,1986,"majority"
102,95,1986,"majority"
103,95,1986,"majority"
104,95,1986,"majority"
105,95,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
100,98,1986,"majority"
102,98,1986,"majority"
103,98,1986,"majority"
105,98,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
100,98,1986,"majority"
102,98,1986,"majority"
103,98,1986,"majority"
105,98,1986,"majority"
98,92,1986,"majority"
95,92,1986,"majority"
100,92,1986,"majority"
101,92,1986,"majority"
103,92,1986,"majority"
104,92,1986,"majority"
100,95,1986,"majority"
101,95,1986,"majority"
102,95,1986,"majority"
103,95,1986,"majority"
104,95,1986,"majority"
98,105,1986,"majority"
92,105,1986,"majority"
100,105,1986,"majority"
103,105,1986,"majority"
95,100,1986,"majority"
101,100,1986,"majority"
102,100,1986,"majority"
105,100,1986,"majority"
95,101,1986,"majority"
100,101,1986,"majority"
102,101,1986,"majority"
103,101,1986,"majority"
104,101,1986,"majority"
105,101,1986,"majority"
95,101,1986,"majority"
102,101,1986,"majority"
105,101,1986,"majority"
98,103,1986,"majority"
92,103,1986,"majority"
104,103,1986,"majority"
98,103,1986,"majority"
92,103,1986,"majority"
95,103,1986,"majority"
100,103,1986,"majority"
98,95,1986,"majority"
92,95,1986,"majority"
100,95,1986,"majority"
101,95,1986,"majority"
102,95,1986,"majority"
104,95,1986,"majority"
98,95,1986,"majority"
92,95,1986,"majority"
100,95,1986,"majority"
101,95,1986,"majority"
102,95,1986,"majority"
104,95,1986,"majority"
98,103,1986,"majority"
92,103,1986,"majority"
95,103,1986,"majority"
100,103,1986,"majority"
101,103,1986,"majority"
102,103,1986,"majority"
104,103,1986,"majority"
105,103,1986,"majority"
98,104,1986,"majority"
92,104,1986,"majority"
100,104,1986,"majority"
102,104,1986,"majority"
98,92,1986,"majority"
100,92,1986,"majority"
101,92,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
95,100,1986,"majority"
101,100,1986,"majority"
102,100,1986,"majority"
103,100,1986,"majority"
104,100,1986,"majority"
105,100,1986,"majority"
98,102,1986,"majority"
92,102,1986,"majority"
95,102,1986,"majority"
100,102,1986,"majority"
101,102,1986,"majority"
103,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
95,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
95,101,1986,"majority"
102,101,1986,"majority"
98,103,1986,"majority"
92,103,1986,"majority"
95,103,1986,"majority"
100,103,1986,"majority"
101,103,1986,"majority"
102,103,1986,"majority"
104,103,1986,"majority"
105,103,1986,"majority"
98,104,1986,"majority"
92,104,1986,"majority"
95,104,1986,"majority"
100,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
103,104,1986,"majority"
105,104,1986,"majority"
95,104,1986,"majority"
100,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
103,104,1986,"majority"
105,104,1986,"majority"
95,104,1986,"majority"
100,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
103,104,1986,"majority"
105,104,1986,"majority"
98,101,1986,"majority"
92,101,1986,"majority"
102,101,1986,"majority"
104,101,1986,"majority"
98,101,1986,"majority"
92,101,1986,"majority"
102,101,1986,"majority"
104,101,1986,"majority"
101,103,1986,"majority"
102,103,1986,"majority"
104,103,1986,"majority"
105,103,1986,"majority"
98,103,1986,"majority"
92,103,1986,"majority"
95,103,1986,"majority"
100,103,1986,"majority"
101,103,1986,"majority"
102,103,1986,"majority"
104,103,1986,"majority"
105,103,1986,"majority"
95,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
105,104,1986,"majority"
98,105,1986,"majority"
92,105,1986,"majority"
100,105,1986,"majority"
103,105,1986,"majority"
95,105,1986,"majority"
100,105,1986,"majority"
101,105,1986,"majority"
102,105,1986,"majority"
104,105,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
104,98,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
101,98,1986,"majority"
102,98,1986,"majority"
105,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
104,98,1986,"majority"
95,101,1986,"majority"
102,101,1986,"majority"
104,101,1986,"majority"
105,101,1986,"majority"
95,105,1986,"majority"
102,105,1986,"majority"
103,105,1986,"majority"
98,105,1986,"majority"
92,105,1986,"majority"
95,105,1986,"majority"
100,105,1986,"majority"
101,105,1986,"majority"
102,105,1986,"majority"
103,105,1986,"majority"
104,105,1986,"majority"
98,92,1986,"majority"
95,92,1986,"majority"
100,92,1986,"majority"
101,92,1986,"majority"
102,92,1986,"majority"
104,92,1986,"majority"
98,92,1986,"majority"
95,92,1986,"majority"
100,92,1986,"majority"
101,92,1986,"majority"
102,92,1986,"majority"
103,92,1986,"majority"
104,92,1986,"majority"
105,92,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
102,98,1986,"majority"
103,98,1986,"majority"
104,98,1986,"majority"
105,98,1986,"majority"
95,103,1986,"majority"
101,103,1986,"majority"
102,103,1986,"majority"
104,103,1986,"majority"
102,95,1986,"majority"
101,95,1986,"majority"
104,95,1986,"majority"
95,101,1986,"majority"
102,101,1986,"majority"
104,101,1986,"majority"
105,101,1986,"majority"
98,101,1986,"majority"
92,101,1986,"majority"
95,101,1986,"majority"
102,101,1986,"majority"
103,101,1986,"majority"
95,102,1986,"majority"
101,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
98,92,1986,"majority"
100,92,1986,"majority"
101,92,1986,"majority"
103,92,1986,"majority"
98,95,1986,"majority"
100,95,1986,"majority"
101,95,1986,"majority"
102,95,1986,"majority"
103,95,1986,"majority"
104,95,1986,"majority"
105,95,1986,"majority"
98,95,1986,"majority"
92,95,1986,"majority"
100,95,1986,"majority"
101,95,1986,"majority"
102,95,1986,"majority"
103,95,1986,"majority"
104,95,1986,"majority"
105,95,1986,"majority"
92,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
102,98,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
103,100,1986,"majority"
102,101,1986,"majority"
95,101,1986,"majority"
100,101,1986,"majority"
104,101,1986,"majority"
95,102,1986,"majority"
100,102,1986,"majority"
101,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
95,102,1986,"majority"
101,102,1986,"majority"
103,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
98,92,1986,"majority"
103,92,1986,"majority"
98,92,1986,"majority"
103,92,1986,"majority"
92,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
103,98,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
95,100,1986,"majority"
101,100,1986,"majority"
102,100,1986,"majority"
104,100,1986,"majority"
105,100,1986,"majority"
98,92,1986,"majority"
100,92,1986,"majority"
101,92,1986,"majority"
103,92,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
95,100,1986,"majority"
103,100,1986,"majority"
105,100,1986,"majority"
98,101,1986,"majority"
92,101,1986,"majority"
95,101,1986,"majority"
102,101,1986,"majority"
103,101,1986,"majority"
104,101,1986,"majority"
95,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
105,104,1986,"majority"
98,95,1986,"majority"
92,95,1986,"majority"
100,95,1986,"majority"
101,95,1986,"majority"
102,95,1986,"majority"
104,95,1986,"majority"
105,95,1986,"majority"
95,101,1986,"majority"
102,101,1986,"majority"
105,101,1986,"majority"
98,103,1986,"majority"
92,103,1986,"majority"
95,103,1986,"majority"
100,103,1986,"majority"
101,103,1986,"majority"
102,103,1986,"majority"
104,103,1986,"majority"
105,103,1986,"majority"
100,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
105,104,1986,"majority"
95,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
105,104,1986,"majority"
95,105,1986,"majority"
101,105,1986,"majority"
102,105,1986,"majority"
104,105,1986,"majority"
95,105,1986,"majority"
101,105,1986,"majority"
102,105,1986,"majority"
104,105,1986,"majority"
98,102,1986,"majority"
92,102,1986,"majority"
95,102,1986,"majority"
101,102,1986,"majority"
105,102,1986,"majority"
95,102,1986,"majority"
101,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
98,92,1986,"majority"
95,92,1986,"majority"
100,92,1986,"majority"
101,92,1986,"majority"
103,92,1986,"majority"
98,92,1986,"majority"
95,92,1986,"majority"
100,92,1986,"majority"
101,92,1986,"majority"
102,92,1986,"majority"
103,92,1986,"majority"
104,92,1986,"majority"
105,92,1986,"majority"
98,104,1986,"majority"
95,104,1986,"majority"
100,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
105,104,1986,"majority"
98,104,1986,"majority"
92,104,1986,"majority"
95,104,1986,"majority"
100,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
103,104,1986,"majority"
105,104,1986,"majority"
95,102,1986,"majority"
101,102,1986,"majority"
103,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
95,102,1986,"majority"
101,102,1986,"majority"
103,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
98,92,1986,"majority"
95,92,1986,"majority"
103,92,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
102,98,1986,"majority"
105,98,1986,"majority"
98,101,1986,"majority"
92,101,1986,"majority"
100,101,1986,"majority"
103,101,1986,"majority"
95,103,1986,"majority"
101,103,1986,"majority"
102,103,1986,"majority"
105,103,1986,"majority"
98,104,1986,"majority"
92,104,1986,"majority"
100,104,1986,"majority"
101,104,1986,"majority"
103,104,1986,"majority"
105,104,1986,"majority"
98,92,1986,"majority"
100,92,1986,"majority"
103,92,1986,"majority"
98,92,1986,"majority"
95,92,1986,"majority"
100,92,1986,"majority"
101,92,1986,"majority"
103,92,1986,"majority"
102,95,1986,"majority"
103,95,1986,"majority"
102,95,1986,"majority"
103,95,1986,"majority"
95,100,1986,"majority"
101,100,1986,"majority"
102,100,1986,"majority"
103,100,1986,"majority"
105,100,1986,"majority"
95,100,1986,"majority"
101,100,1986,"majority"
102,100,1986,"majority"
104,100,1986,"majority"
105,100,1986,"majority"
95,105,1986,"majority"
101,105,1986,"majority"
102,105,1986,"majority"
104,105,1986,"majority"
101,95,1986,"majority"
102,95,1986,"majority"
104,95,1986,"majority"
105,95,1986,"majority"
92,98,1986,"majority"
100,98,1986,"majority"
101,98,1986,"majority"
102,98,1986,"majority"
104,98,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
101,100,1986,"majority"
103,100,1986,"majority"
98,100,1986,"majority"
92,100,1986,"majority"
101,100,1986,"majority"
103,100,1986,"majority"
104,100,1986,"majority"
98,101,1986,"majority"
92,101,1986,"majority"
102,101,1986,"majority"
104,101,1986,"majority"
102,104,1986,"majority"
95,104,1986,"majority"
101,104,1986,"majority"
105,104,1986,"majority"
98,104,1986,"majority"
92,104,1986,"majority"
95,104,1986,"majority"
100,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
103,104,1986,"majority"
98,104,1986,"majority"
92,104,1986,"majority"
95,104,1986,"majority"
100,104,1986,"majority"
101,104,1986,"majority"
102,104,1986,"majority"
103,104,1986,"majority"
95,102,1986,"majority"
101,102,1986,"majority"
104,102,1986,"majority"
105,102,1986,"majority"
98,102,1986,"majority"
95,102,1986,"majority"
100,102,1986,"majority"
101,102,1986,"majority"
103,102,1986,"majority"
105,102,1986,"majority"
92,98,1986,"majority"
95,98,1986,"majority"
100,98,1986,"majority"
102,98,1986,"majority"
